quiz_id,enrollment_id,student_id,course_id,quiz_number,attempt_number,score,passed,attempt_date
QZ024836,ENR008380,STU02408,CRS044,7,1,100,true,2025-01-29
QZ024837,ENR008383,STU02409,CRS030,1,1,65,false,2024-02-07
QZ024838,ENR008383,STU02409,CRS030,1,2,37,false,2024-01-16
QZ024839,ENR008383,STU02409,CRS030,2,1,66,false,2024-02-16
QZ024840,ENR008383,STU02409,CRS030,2,2,53,false,2024-03-29
QZ024841,ENR008383,STU02409,CRS030,3,1,41,false,2024-01-28
QZ024842,ENR008383,STU02409,CRS030,3,2,42,false,2024-01-27
QZ024843,ENR008383,STU02409,CRS030,4,1,40,false,2024-03-26
QZ024844,ENR008384,STU02409,CRS024,1,1,65,false,2024-09-30
QZ024845,ENR008384,STU02409,CRS024,1,2,72,true,2024-07-07
QZ024846,ENR008384,STU02409,CRS024,2,1,42,false,2024-02-01
QZ024847,ENR008384,STU02409,CRS024,2,2,60,false,2024-09-11
QZ024848,ENR008384,STU02409,CRS024,2,3,93,true,2024-12-18
QZ024849,ENR008384,STU02409,CRS024,3,1,100,true,2024-02-29
QZ024850,ENR008384,STU02409,CRS024,4,1,86,true,2024-08-14
QZ024851,ENR008384,STU02409,CRS024,5,1,92,true,2024-10-12
QZ024852,ENR008384,STU02409,CRS024,6,1,66,false,2024-09-23
QZ024853,ENR008384,STU02409,CRS024,6,2,67,false,2024-01-13
QZ024854,ENR008384,STU02409,CRS024,6,3,92,true,2025-01-02
QZ024855,ENR008384,STU02409,CRS024,7,1,73,true,2024-12-19
QZ024856,ENR008384,STU02409,CRS024,7,2,72,true,2024-11-05
QZ024857,ENR008385,STU02409,CRS014,1,1,86,true,2025-01-29
QZ024858,ENR008386,STU02409,CRS031,1,1,56,false,2024-09-17
QZ024859,ENR008386,STU02409,CRS031,2,1,46,false,2024-09-17
QZ024860,ENR008386,STU02409,CRS031,3,1,58,false,2024-09-21
QZ024861,ENR008387,STU02409,CRS044,1,1,71,true,2025-01-22
QZ024862,ENR008387,STU02409,CRS044,2,1,43,false,2025-02-04
QZ024863,ENR008387,STU02409,CRS044,2,2,100,true,2025-01-14
QZ024864,ENR008387,STU02409,CRS044,3,1,77,true,2025-01-11
QZ024865,ENR008387,STU02409,CRS044,4,1,73,true,2025-01-27
QZ024866,ENR008387,STU02409,CRS044,5,1,41,false,2025-01-24
QZ024867,ENR008387,STU02409,CRS044,5,2,91,true,2025-01-03
QZ024868,ENR008387,STU02409,CRS044,6,1,71,true,2024-12-30
QZ024869,ENR008387,STU02409,CRS044,7,1,47,false,2025-02-03
QZ024870,ENR008387,STU02409,CRS044,7,2,77,true,2025-01-13
QZ024871,ENR008388,STU02410,CRS008,1,1,98,true,2024-10-04
QZ024872,ENR008388,STU02410,CRS008,2,1,99,true,2025-01-27
QZ024873,ENR008389,STU02410,CRS007,1,1,75,true,2024-12-15
QZ024874,ENR008389,STU02410,CRS007,1,2,74,true,2024-12-19
QZ024875,ENR008390,STU02410,CRS020,1,1,70,true,2024-08-17
QZ024876,ENR008390,STU02410,CRS020,2,1,99,true,2024-08-10
QZ024877,ENR008391,STU02410,CRS009,1,1,58,false,2024-09-03
QZ024878,ENR008391,STU02410,CRS009,2,1,51,false,2024-10-10
QZ024879,ENR008392,STU02411,CRS035,1,1,74,true,2024-01-25
QZ024880,ENR008392,STU02411,CRS035,1,2,54,false,2023-07-13
QZ024881,ENR008392,STU02411,CRS035,1,3,90,true,2023-06-19
QZ024882,ENR008392,STU02411,CRS035,2,1,46,false,2023-12-29
QZ024883,ENR008392,STU02411,CRS035,2,2,80,true,2023-09-09
QZ024884,ENR008392,STU02411,CRS035,3,1,76,true,2023-11-18
QZ024885,ENR008392,STU02411,CRS035,4,1,44,false,2023-05-25
QZ024886,ENR008392,STU02411,CRS035,4,2,71,true,2023-11-25
QZ024887,ENR008392,STU02411,CRS035,5,1,81,true,2023-10-12
QZ024888,ENR008392,STU02411,CRS035,6,1,81,true,2023-08-02
QZ024889,ENR008392,STU02411,CRS035,7,1,94,true,2023-11-27
QZ024890,ENR008393,STU02411,CRS026,1,1,61,false,2023-04-02
QZ024891,ENR008393,STU02411,CRS026,1,2,59,false,2023-04-11
QZ024892,ENR008393,STU02411,CRS026,1,3,84,true,2023-04-09
QZ024893,ENR008394,STU02412,CRS013,1,1,71,true,2024-10-23
QZ024894,ENR008394,STU02412,CRS013,1,2,98,true,2024-06-28
QZ024895,ENR008394,STU02412,CRS013,2,1,91,true,2024-08-17
QZ024896,ENR008394,STU02412,CRS013,3,1,83,true,2024-05-08
QZ024897,ENR008394,STU02412,CRS013,4,1,91,true,2024-10-17
QZ024898,ENR008394,STU02412,CRS013,5,1,98,true,2024-05-16
QZ024899,ENR008395,STU02412,CRS041,1,1,45,false,2024-05-28
QZ024900,ENR008396,STU02412,CRS004,1,1,67,false,2025-01-12
QZ024901,ENR008396,STU02412,CRS004,1,2,79,true,2025-01-06
QZ024902,ENR008397,STU02412,CRS009,1,1,82,true,2025-01-18
QZ024903,ENR008397,STU02412,CRS009,2,1,77,true,2025-01-03
QZ024904,ENR008397,STU02412,CRS009,3,1,59,false,2025-02-06
QZ024905,ENR008397,STU02412,CRS009,3,2,93,true,2025-01-15
QZ024906,ENR008397,STU02412,CRS009,4,1,70,true,2025-02-08
QZ024907,ENR008397,STU02412,CRS009,4,2,73,true,2025-01-25
QZ024908,ENR008397,STU02412,CRS009,4,3,90,true,2025-01-13
QZ024909,ENR008398,STU02412,CRS031,1,1,98,true,2024-08-18
QZ024910,ENR008398,STU02412,CRS031,2,1,73,true,2024-11-17
QZ024911,ENR008398,STU02412,CRS031,3,1,43,false,2024-09-22
QZ024912,ENR008398,STU02412,CRS031,3,2,82,true,2024-10-30
QZ024913,ENR008398,STU02412,CRS031,4,1,88,true,2024-11-18
QZ024914,ENR008398,STU02412,CRS031,5,1,98,true,2024-09-19
QZ024915,ENR008399,STU02412,CRS027,1,1,62,false,2024-11-13
QZ024916,ENR008399,STU02412,CRS027,1,2,84,true,2024-07-21
QZ024917,ENR008399,STU02412,CRS027,2,1,100,true,2024-08-09
QZ024918,ENR008400,STU02412,CRS024,1,1,76,true,2025-02-28
QZ024919,ENR008400,STU02412,CRS024,2,1,44,false,2025-02-05
QZ024920,ENR008400,STU02412,CRS024,2,2,85,true,2024-12-19
QZ024921,ENR008400,STU02412,CRS024,3,1,42,false,2025-01-24
QZ024922,ENR008400,STU02412,CRS024,4,1,31,false,2025-01-10
QZ024923,ENR008400,STU02412,CRS024,5,1,88,true,2024-12-17
QZ024924,ENR008400,STU02412,CRS024,6,1,33,false,2025-02-07
QZ024925,ENR008401,STU02412,CRS016,1,1,59,false,2024-10-20
QZ024926,ENR008401,STU02412,CRS016,2,1,85,true,2024-10-13
QZ024927,ENR008401,STU02412,CRS016,3,1,65,false,2024-10-22
QZ024928,ENR008402,STU02412,CRS014,1,1,83,true,2024-11-19
QZ024929,ENR008402,STU02412,CRS014,2,1,99,true,2024-11-29
QZ024930,ENR008402,STU02412,CRS014,3,1,81,true,2024-12-03
QZ024931,ENR008403,STU02412,CRS023,1,1,95,true,2024-09-23
QZ024932,ENR008403,STU02412,CRS023,2,1,91,true,2024-09-27
QZ024933,ENR008403,STU02412,CRS023,3,1,80,true,2024-08-15
QZ024934,ENR008403,STU02412,CRS023,4,1,74,true,2024-09-29
QZ024935,ENR008404,STU02412,CRS022,1,1,36,false,2024-06-26
QZ024936,ENR008405,STU02413,CRS010,1,1,58,false,2022-12-06
QZ024937,ENR008408,STU02413,CRS015,1,1,69,false,2024-02-26
QZ024938,ENR008408,STU02413,CRS015,1,2,43,false,2024-03-14
QZ024939,ENR008409,STU02413,CRS018,1,1,33,false,2025-02-01
QZ024940,ENR008410,STU02413,CRS012,1,1,69,false,2025-02-04
QZ024941,ENR008410,STU02413,CRS012,2,1,68,false,2025-01-19
QZ024942,ENR008410,STU02413,CRS012,2,2,56,false,2025-01-23
QZ024943,ENR008410,STU02413,CRS012,3,1,85,true,2024-12-31
QZ024944,ENR008411,STU02413,CRS038,1,1,97,true,2024-06-29
QZ024945,ENR008411,STU02413,CRS038,2,1,45,false,2024-07-07
QZ024946,ENR008411,STU02413,CRS038,2,2,92,true,2024-07-21
QZ024947,ENR008411,STU02413,CRS038,3,1,97,true,2024-07-16
QZ024948,ENR008411,STU02413,CRS038,4,1,60,false,2024-05-19
QZ024949,ENR008411,STU02413,CRS038,4,2,90,true,2024-01-19
QZ024950,ENR008411,STU02413,CRS038,5,1,83,true,2024-04-19
QZ024951,ENR008411,STU02413,CRS038,6,1,74,true,2023-12-10
QZ024952,ENR008412,STU02414,CRS044,1,1,67,false,2024-12-27
QZ024953,ENR008413,STU02415,CRS003,1,1,73,true,2024-09-07
QZ024954,ENR008413,STU02415,CRS003,2,1,72,true,2024-07-17
QZ024955,ENR008413,STU02415,CRS003,3,1,83,true,2024-09-28
QZ024956,ENR008413,STU02415,CRS003,4,1,79,true,2024-10-27
QZ024957,ENR008413,STU02415,CRS003,5,1,84,true,2024-10-24
QZ024958,ENR008414,STU02415,CRS014,1,1,41,false,2024-10-20
QZ024959,ENR008414,STU02415,CRS014,2,1,51,false,2024-07-03
QZ024960,ENR008416,STU02415,CRS017,1,1,72,true,2024-06-24
QZ024961,ENR008416,STU02415,CRS017,1,2,44,false,2024-06-29
QZ024962,ENR008416,STU02415,CRS017,1,3,54,false,2024-09-01
QZ024963,ENR008417,STU02415,CRS016,1,1,80,true,2024-06-07
QZ024964,ENR008417,STU02415,CRS016,2,1,62,false,2024-06-29
QZ024965,ENR008417,STU02415,CRS016,2,2,91,true,2024-05-27
QZ024966,ENR008417,STU02415,CRS016,3,1,100,true,2024-07-15
QZ024967,ENR008417,STU02415,CRS016,4,1,86,true,2024-06-01
QZ024968,ENR008417,STU02415,CRS016,5,1,79,true,2024-10-30
QZ024969,ENR008418,STU02415,CRS048,1,1,72,true,2025-01-11
QZ024970,ENR008419,STU02415,CRS042,1,1,87,true,2024-12-18
QZ024971,ENR008419,STU02415,CRS042,2,1,76,true,2024-10-29
QZ024972,ENR008419,STU02415,CRS042,3,1,62,false,2025-01-03
QZ024973,ENR008419,STU02415,CRS042,3,2,48,false,2024-10-25
QZ024974,ENR008419,STU02415,CRS042,3,3,90,true,2024-09-25
QZ024975,ENR008420,STU02415,CRS038,1,1,100,true,2025-01-03
QZ024976,ENR008420,STU02415,CRS038,2,1,100,true,2024-12-26
QZ024977,ENR008420,STU02415,CRS038,3,1,93,true,2024-12-31
QZ024978,ENR008420,STU02415,CRS038,4,1,86,true,2025-01-23
QZ024979,ENR008420,STU02415,CRS038,5,1,83,true,2025-01-17
QZ024980,ENR008420,STU02415,CRS038,6,1,44,false,2025-01-02
QZ024981,ENR008420,STU02415,CRS038,6,2,89,true,2025-01-30
QZ024982,ENR008421,STU02415,CRS036,1,1,53,false,2024-06-23
QZ024983,ENR008421,STU02415,CRS036,2,1,92,true,2024-10-20
QZ024984,ENR008421,STU02415,CRS036,3,1,93,true,2024-08-10
QZ024985,ENR008422,STU02415,CRS020,1,1,70,true,2024-10-29
QZ024986,ENR008423,STU02415,CRS040,1,1,63,false,2024-09-27
QZ024987,ENR008423,STU02415,CRS040,1,2,71,true,2024-10-11
QZ024988,ENR008424,STU02417,CRS016,1,1,59,false,2025-02-09
QZ024989,ENR008424,STU02417,CRS016,2,1,66,false,2025-01-31
QZ024990,ENR008424,STU02417,CRS016,3,1,40,false,2025-02-23
QZ024991,ENR008424,STU02417,CRS016,3,2,95,true,2025-02-02
QZ024992,ENR008425,STU02417,CRS045,1,1,69,false,2025-03-13
QZ024993,ENR008425,STU02417,CRS045,1,2,84,true,2025-03-13
QZ024994,ENR008427,STU02418,CRS030,1,1,77,true,2025-02-20
QZ024995,ENR008427,STU02418,CRS030,2,1,41,false,2025-02-23
QZ024996,ENR008427,STU02418,CRS030,2,2,54,false,2025-02-18
QZ024997,ENR008427,STU02418,CRS030,2,3,79,true,2025-02-18
QZ024998,ENR008427,STU02418,CRS030,3,1,99,true,2025-03-12
QZ024999,ENR008427,STU02418,CRS030,4,1,48,false,2025-02-26
QZ025000,ENR008427,STU02418,CRS030,4,2,75,true,2025-02-21
QZ025001,ENR008427,STU02418,CRS030,5,1,98,true,2025-02-24
QZ025002,ENR008427,STU02418,CRS030,6,1,79,true,2025-02-23
QZ025003,ENR008427,STU02418,CRS030,7,1,95,true,2025-03-03
QZ025004,ENR008428,STU02418,CRS006,1,1,51,false,2025-03-03
QZ025005,ENR008428,STU02418,CRS006,1,2,53,false,2025-03-04
QZ025006,ENR008428,STU02418,CRS006,2,1,40,false,2025-03-02
QZ025007,ENR008429,STU02418,CRS027,1,1,51,false,2025-03-04
QZ025008,ENR008429,STU02418,CRS027,1,2,48,false,2025-03-08
QZ025009,ENR008430,STU02419,CRS008,1,1,49,false,2023-12-11
QZ025010,ENR008430,STU02419,CRS008,1,2,93,true,2024-01-11
QZ025011,ENR008430,STU02419,CRS008,2,1,90,true,2023-12-20
QZ025012,ENR008432,STU02420,CRS014,1,1,83,true,2024-08-26
QZ025013,ENR008432,STU02420,CRS014,2,1,98,true,2024-10-13
QZ025014,ENR008432,STU02420,CRS014,3,1,49,false,2024-12-24
QZ025015,ENR008432,STU02420,CRS014,3,2,87,true,2024-09-22
QZ025016,ENR008433,STU02420,CRS038,1,1,85,true,2024-08-04
QZ025017,ENR008433,STU02420,CRS038,2,1,90,true,2024-06-21
QZ025018,ENR008433,STU02420,CRS038,3,1,72,true,2024-06-14
QZ025019,ENR008433,STU02420,CRS038,4,1,71,true,2024-07-05
QZ025020,ENR008433,STU02420,CRS038,5,1,72,true,2024-07-17
QZ025021,ENR008433,STU02420,CRS038,5,2,71,true,2024-08-13
QZ025022,ENR008433,STU02420,CRS038,5,3,80,true,2024-08-07
QZ025023,ENR008433,STU02420,CRS038,6,1,86,true,2024-09-19
QZ025024,ENR008434,STU02420,CRS023,1,1,76,true,2024-10-16
QZ025025,ENR008434,STU02420,CRS023,2,1,82,true,2024-10-01
QZ025026,ENR008434,STU02420,CRS023,3,1,99,true,2024-10-02
QZ025027,ENR008434,STU02420,CRS023,4,1,65,false,2024-10-21
QZ025028,ENR008434,STU02420,CRS023,4,2,73,true,2024-10-27
QZ025029,ENR008436,STU02420,CRS008,1,1,42,false,2025-01-18
QZ025030,ENR008437,STU02421,CRS027,1,1,31,false,2025-03-12
QZ025031,ENR008439,STU02421,CRS030,1,1,71,true,2025-02-07
QZ025032,ENR008439,STU02421,CRS030,2,1,83,true,2024-07-21
QZ025033,ENR008439,STU02421,CRS030,3,1,93,true,2024-09-11
QZ025034,ENR008439,STU02421,CRS030,4,1,79,true,2024-06-24
QZ025035,ENR008439,STU02421,CRS030,5,1,85,true,2024-11-02
QZ025036,ENR008439,STU02421,CRS030,6,1,49,false,2024-10-24
QZ025037,ENR008439,STU02421,CRS030,6,2,74,true,2024-10-24
QZ025038,ENR008439,STU02421,CRS030,7,1,95,true,2025-02-17
QZ025039,ENR008440,STU02421,CRS033,1,1,43,false,2025-02-17
QZ025040,ENR008440,STU02421,CRS033,2,1,40,false,2025-02-19
QZ025041,ENR008440,STU02421,CRS033,2,2,60,false,2025-02-20
QZ025042,ENR008441,STU02421,CRS014,1,1,92,true,2024-03-14
QZ025043,ENR008441,STU02421,CRS014,2,1,42,false,2024-03-04
QZ025044,ENR008441,STU02421,CRS014,2,2,60,false,2024-07-20
QZ025045,ENR008441,STU02421,CRS014,2,3,72,true,2024-08-27
QZ025046,ENR008441,STU02421,CRS014,3,1,88,true,2024-08-30
QZ025047,ENR008442,STU02421,CRS013,1,1,41,false,2024-10-10
QZ025048,ENR008442,STU02421,CRS013,1,2,36,false,2024-11-17
QZ025049,ENR008442,STU02421,CRS013,2,1,77,true,2025-02-18
QZ025050,ENR008442,STU02421,CRS013,3,1,85,true,2024-09-01
QZ025051,ENR008443,STU02423,CRS007,1,1,70,true,2024-04-28
QZ025052,ENR008443,STU02423,CRS007,2,1,99,true,2024-03-11
QZ025053,ENR008443,STU02423,CRS007,3,1,83,true,2024-07-04
QZ025054,ENR008443,STU02423,CRS007,4,1,49,false,2024-03-13
QZ025055,ENR008443,STU02423,CRS007,4,2,100,true,2024-05-02
QZ025056,ENR008444,STU02424,CRS025,1,1,71,true,2024-05-27
QZ025057,ENR008445,STU02424,CRS009,1,1,88,true,2025-01-14
QZ025058,ENR008445,STU02424,CRS009,2,1,90,true,2025-03-08
QZ025059,ENR008445,STU02424,CRS009,3,1,42,false,2025-02-11
QZ025060,ENR008445,STU02424,CRS009,3,2,80,true,2025-02-18
QZ025061,ENR008445,STU02424,CRS009,4,1,72,true,2024-12-31
QZ025062,ENR008446,STU02424,CRS035,1,1,71,true,2024-05-11
QZ025063,ENR008447,STU02424,CRS018,1,1,93,true,2025-01-20
QZ025064,ENR008447,STU02424,CRS018,2,1,79,true,2024-10-01
QZ025065,ENR008447,STU02424,CRS018,3,1,73,true,2024-10-04
QZ025066,ENR008447,STU02424,CRS018,3,2,73,true,2024-11-04
QZ025067,ENR008447,STU02424,CRS018,3,3,99,true,2024-11-27
QZ025068,ENR008447,STU02424,CRS018,4,1,73,true,2024-11-21
QZ025069,ENR008447,STU02424,CRS018,5,1,87,true,2024-12-08
QZ025070,ENR008447,STU02424,CRS018,6,1,79,true,2024-12-19
QZ025071,ENR008450,STU02425,CRS011,1,1,97,true,2025-03-11
QZ025072,ENR008450,STU02425,CRS011,2,1,82,true,2025-03-13
QZ025073,ENR008450,STU02425,CRS011,3,1,92,true,2025-03-07
QZ025074,ENR008450,STU02425,CRS011,4,1,80,true,2025-03-08
QZ025075,ENR008451,STU02425,CRS024,1,1,62,false,2024-01-16
QZ025076,ENR008451,STU02425,CRS024,1,2,70,true,2024-01-21
QZ025077,ENR008453,STU02425,CRS030,1,1,82,true,2023-11-03
QZ025078,ENR008453,STU02425,CRS030,2,1,94,true,2023-10-04
QZ025079,ENR008453,STU02425,CRS030,3,1,98,true,2023-10-14
QZ025080,ENR008453,STU02425,CRS030,4,1,55,false,2023-10-11
QZ025081,ENR008453,STU02425,CRS030,4,2,81,true,2023-10-06
QZ025082,ENR008453,STU02425,CRS030,5,1,75,true,2023-09-27
QZ025083,ENR008453,STU02425,CRS030,6,1,100,true,2023-11-04
QZ025084,ENR008453,STU02425,CRS030,7,1,88,true,2023-10-15
QZ025085,ENR008454,STU02425,CRS035,1,1,46,false,2023-12-05
QZ025086,ENR008455,STU02425,CRS023,1,1,61,false,2024-05-25
QZ025087,ENR008455,STU02425,CRS023,1,2,31,false,2024-02-27
QZ025088,ENR008456,STU02426,CRS030,1,1,66,false,2024-08-07
QZ025089,ENR008456,STU02426,CRS030,2,1,73,true,2024-12-30
QZ025090,ENR008456,STU02426,CRS030,3,1,65,false,2024-11-30
QZ025091,ENR008457,STU02426,CRS007,1,1,57,false,2024-10-03
QZ025092,ENR008457,STU02426,CRS007,1,2,90,true,2024-09-29
QZ025093,ENR008458,STU02426,CRS040,1,1,95,true,2024-05-14
QZ025094,ENR008458,STU02426,CRS040,2,1,42,false,2024-11-22
QZ025095,ENR008458,STU02426,CRS040,2,2,73,true,2024-07-08
QZ025096,ENR008458,STU02426,CRS040,3,1,52,false,2024-09-08
QZ025097,ENR008459,STU02426,CRS036,1,1,88,true,2024-06-02
QZ025098,ENR008459,STU02426,CRS036,2,1,74,true,2024-06-04
QZ025099,ENR008459,STU02426,CRS036,3,1,73,true,2024-05-22
QZ025100,ENR008459,STU02426,CRS036,4,1,91,true,2024-07-03
QZ025101,ENR008459,STU02426,CRS036,5,1,76,true,2024-05-26
QZ025102,ENR008459,STU02426,CRS036,6,1,84,true,2024-06-12
QZ025103,ENR008459,STU02426,CRS036,7,1,81,true,2024-06-15
QZ025104,ENR008461,STU02428,CRS007,1,1,94,true,2024-04-24
QZ025105,ENR008461,STU02428,CRS007,2,1,52,false,2024-03-30
QZ025106,ENR008461,STU02428,CRS007,3,1,67,false,2024-04-02
QZ025107,ENR008461,STU02428,CRS007,3,2,31,false,2024-05-19
QZ025108,ENR008462,STU02428,CRS040,1,1,70,true,2024-10-08
QZ025109,ENR008462,STU02428,CRS040,2,1,74,true,2024-11-15
QZ025110,ENR008462,STU02428,CRS040,2,2,78,true,2024-09-25
QZ025111,ENR008462,STU02428,CRS040,3,1,51,false,2024-10-14
QZ025112,ENR008462,STU02428,CRS040,3,2,80,true,2024-11-16
QZ025113,ENR008462,STU02428,CRS040,4,1,96,true,2024-12-27
QZ025114,ENR008463,STU02428,CRS048,1,1,56,false,2024-02-16
QZ025115,ENR008464,STU02428,CRS015,1,1,48,false,2025-03-01
QZ025116,ENR008464,STU02428,CRS015,2,1,65,false,2025-02-11
QZ025117,ENR008465,STU02428,CRS044,1,1,52,false,2024-04-15
QZ025118,ENR008465,STU02428,CRS044,1,2,67,false,2024-04-04
QZ025119,ENR008465,STU02428,CRS044,1,3,92,true,2024-04-19
QZ025120,ENR008466,STU02428,CRS019,1,1,54,false,2024-09-25
QZ025121,ENR008466,STU02428,CRS019,1,2,91,true,2024-09-11
QZ025122,ENR008466,STU02428,CRS019,2,1,95,true,2024-04-03
QZ025123,ENR008466,STU02428,CRS019,3,1,86,true,2024-04-04
QZ025124,ENR008466,STU02428,CRS019,4,1,42,false,2025-01-18
QZ025125,ENR008466,STU02428,CRS019,4,2,48,false,2024-04-21
QZ025126,ENR008466,STU02428,CRS019,4,3,97,true,2024-04-06
QZ025127,ENR008467,STU02428,CRS022,1,1,72,true,2024-11-14
QZ025128,ENR008467,STU02428,CRS022,1,2,40,false,2024-12-02
QZ025129,ENR008467,STU02428,CRS022,2,1,94,true,2024-08-01
QZ025130,ENR008467,STU02428,CRS022,3,1,40,false,2024-07-16
QZ025131,ENR008467,STU02428,CRS022,3,2,67,false,2024-10-18
QZ025132,ENR008467,STU02428,CRS022,3,3,85,true,2024-08-05
QZ025133,ENR008468,STU02428,CRS042,1,1,65,false,2024-06-08
QZ025134,ENR008469,STU02428,CRS031,1,1,77,true,2024-05-31
QZ025135,ENR008470,STU02428,CRS014,1,1,89,true,2024-06-17
QZ025136,ENR008470,STU02428,CRS014,2,1,96,true,2024-08-28
QZ025137,ENR008470,STU02428,CRS014,3,1,47,false,2024-08-28
QZ025138,ENR008470,STU02428,CRS014,3,2,91,true,2024-02-02
QZ025139,ENR008473,STU02429,CRS005,1,1,60,false,2024-07-26
QZ025140,ENR008474,STU02430,CRS037,1,1,30,false,2024-11-17
QZ025141,ENR008475,STU02430,CRS024,1,1,77,true,2024-04-03
QZ025142,ENR008475,STU02430,CRS024,2,1,67,false,2024-04-18
QZ025143,ENR008475,STU02430,CRS024,2,2,85,true,2024-04-04
QZ025144,ENR008475,STU02430,CRS024,3,1,74,true,2024-05-01
QZ025145,ENR008475,STU02430,CRS024,3,2,69,false,2024-03-18
QZ025146,ENR008475,STU02430,CRS024,3,3,94,true,2024-04-06
QZ025147,ENR008475,STU02430,CRS024,4,1,51,false,2024-03-26
QZ025148,ENR008475,STU02430,CRS024,4,2,84,true,2024-04-05
QZ025149,ENR008475,STU02430,CRS024,5,1,70,true,2024-04-20
QZ025150,ENR008475,STU02430,CRS024,6,1,84,true,2024-04-26
QZ025151,ENR008475,STU02430,CRS024,7,1,76,true,2024-04-16
QZ025152,ENR008476,STU02431,CRS027,1,1,50,false,2024-11-18
QZ025153,ENR008476,STU02431,CRS027,1,2,66,false,2024-09-08
QZ025154,ENR008477,STU02431,CRS003,1,1,62,false,2022-04-25
QZ025155,ENR008477,STU02431,CRS003,1,2,89,true,2022-09-28
QZ025156,ENR008478,STU02431,CRS017,1,1,70,true,2023-11-07
QZ025157,ENR008478,STU02431,CRS017,1,2,60,false,2022-09-26
QZ025158,ENR008478,STU02431,CRS017,2,1,68,false,2024-03-24
QZ025159,ENR008478,STU02431,CRS017,2,2,88,true,2023-12-29
QZ025160,ENR008478,STU02431,CRS017,3,1,41,false,2024-04-02
QZ025161,ENR008478,STU02431,CRS017,4,1,48,false,2022-10-09
QZ025162,ENR008478,STU02431,CRS017,4,2,34,false,2022-06-27
QZ025163,ENR008478,STU02431,CRS017,5,1,79,true,2024-07-09
QZ025164,ENR008478,STU02431,CRS017,6,1,45,false,2023-01-19
QZ025165,ENR008480,STU02432,CRS035,1,1,94,true,2024-12-24
QZ025166,ENR008480,STU02432,CRS035,2,1,87,true,2024-12-21
QZ025167,ENR008480,STU02432,CRS035,3,1,76,true,2024-09-13
QZ025168,ENR008480,STU02432,CRS035,4,1,88,true,2025-01-22
QZ025169,ENR008480,STU02432,CRS035,5,1,84,true,2024-09-18
QZ025170,ENR008480,STU02432,CRS035,6,1,95,true,2024-09-07
QZ025171,ENR008480,STU02432,CRS035,7,1,92,true,2024-10-30
QZ025172,ENR008481,STU02432,CRS041,1,1,43,false,2024-05-13
QZ025173,ENR008482,STU02432,CRS027,1,1,78,true,2024-11-10
QZ025174,ENR008482,STU02432,CRS027,2,1,76,true,2024-06-18
QZ025175,ENR008483,STU02432,CRS018,1,1,67,false,2024-09-13
QZ025176,ENR008483,STU02432,CRS018,2,1,46,false,2024-08-29
QZ025177,ENR008483,STU02432,CRS018,2,2,39,false,2024-10-06
QZ025178,ENR008484,STU02432,CRS034,1,1,53,false,2025-01-09
QZ025179,ENR008485,STU02433,CRS006,1,1,97,true,2024-12-09
QZ025180,ENR008485,STU02433,CRS006,2,1,48,false,2024-09-13
QZ025181,ENR008485,STU02433,CRS006,2,2,95,true,2025-03-09
QZ025182,ENR008485,STU02433,CRS006,3,1,92,true,2024-11-07
QZ025183,ENR008485,STU02433,CRS006,4,1,76,true,2024-09-13
QZ025184,ENR008485,STU02433,CRS006,5,1,72,true,2024-09-15
QZ025185,ENR008485,STU02433,CRS006,6,1,100,true,2024-09-30
QZ025186,ENR008487,STU02433,CRS034,1,1,81,true,2025-02-02
QZ025187,ENR008488,STU02433,CRS041,1,1,40,false,2024-09-02
QZ025188,ENR008490,STU02434,CRS017,1,1,74,true,2025-03-02
QZ025189,ENR008490,STU02434,CRS017,1,2,90,true,2025-03-11
QZ025190,ENR008490,STU02434,CRS017,2,1,76,true,2025-03-10
QZ025191,ENR008490,STU02434,CRS017,3,1,75,true,2025-03-14
QZ025192,ENR008490,STU02434,CRS017,3,2,47,false,2025-03-03
QZ025193,ENR008490,STU02434,CRS017,3,3,88,true,2025-02-28
QZ025194,ENR008491,STU02434,CRS033,1,1,48,false,2025-03-06
QZ025195,ENR008491,STU02434,CRS033,2,1,40,false,2025-03-12
QZ025196,ENR008491,STU02434,CRS033,2,2,68,false,2025-03-09
QZ025197,ENR008491,STU02434,CRS033,2,3,92,true,2025-03-06
QZ025198,ENR008493,STU02435,CRS030,1,1,48,false,2025-01-26
QZ025199,ENR008493,STU02435,CRS030,2,1,60,false,2025-01-26
QZ025200,ENR008493,STU02435,CRS030,2,2,68,false,2025-01-25
QZ025201,ENR008493,STU02435,CRS030,3,1,72,true,2025-01-25
QZ025202,ENR008493,STU02435,CRS030,3,2,62,false,2025-01-25
QZ025203,ENR008493,STU02435,CRS030,4,1,57,false,2025-01-26
QZ025204,ENR008493,STU02435,CRS030,5,1,63,false,2025-01-26
QZ025205,ENR008493,STU02435,CRS030,5,2,61,false,2025-01-26
QZ025206,ENR008494,STU02436,CRS030,1,1,72,true,2024-11-09
QZ025207,ENR008496,STU02436,CRS033,1,1,98,true,2024-09-21
QZ025208,ENR008496,STU02436,CRS033,2,1,99,true,2024-12-21
QZ025209,ENR008496,STU02436,CRS033,3,1,93,true,2024-12-08
QZ025210,ENR008496,STU02436,CRS033,4,1,76,true,2025-01-09
QZ025211,ENR008497,STU02437,CRS010,1,1,64,false,2023-10-21
QZ025212,ENR008498,STU02437,CRS003,1,1,95,true,2024-08-26
